Guid,OpportunityId,SortOrder,PricebookEntryId,Product2Id,Quantity,TotalPrice,UnitPrice,ServiceDate,Description,SBQQ__ParentID__c,SBQQ__SubscriptionType__c,sbaa__ApprovalStatus__c
5b467e93-2ed7-44c4-b2b2-c555069ba580,03d30950-9077-4d35-8b71-e8dfd41dad4b,#N/A,573c6116-0ac5-4c24-9d1a-a466c80b76d0,b04c2c62-0508-4a95-9ccf-a7607de46083,2.0,800.0,400.0,#N/A,#N/A,#N/A,#N/A,#N/A
c4280b31-490b-4624-98d9-7922a399591c,4cd0c51b-852e-4486-a47e-c83346c8beba,#N/A,821c8d8d-5fea-4122-92b9-9960e0e866a9,9ca71731-33a5-468b-b85f-b5a72c6525ad,20.0,22000.0,1100.0,#N/A,#N/A,#N/A,#N/A,#N/A
4217a04c-e768-4a00-b6d5-9e91b3e93575,328666d7-4b36-42ad-9903-0f57db5341ec,#N/A,821c8d8d-5fea-4122-92b9-9960e0e866a9,9ca71731-33a5-468b-b85f-b5a72c6525ad,20.0,22000.0,1100.0,#N/A,#N/A,#N/A,#N/A,#N/A
2b465e25-87fa-484e-ab28-eadb212a7acd,4ba27f79-eb1e-4b0d-8d90-3f9b9ebaa6fb,#N/A,37afcb4f-c6f4-44d8-94bd-dff750e98ee9,5a9341b1-cb93-4559-b289-abbd60c0a81a,1.0,300.0,300.0,#N/A,#N/A,#N/A,#N/A,#N/A
a133aac5-6710-4f9a-8fc4-7b995bca3aba,27c20e60-75cf-4af1-8e34-7711465a7868,#N/A,d7a9163a-5243-47d4-88f5-2bfe11a1a866,c0fc3b1d-b8f1-4287-8d68-c4449ad2e707,5.0,3995.0,799.0,#N/A,#N/A,#N/A,#N/A,#N/A
5bcd41a4-c8ea-4aec-8635-762a617df7bb,c19970a9-c774-4cf7-9f27-03275b212ac7,#N/A,301f9bf6-8956-4a2f-9260-139db9bbffb3,e4e2f656-a968-4095-9332-912b404451f7,1.0,75000.0,75000.0,#N/A,#N/A,#N/A,#N/A,#N/A
d5bdbac2-24ee-4306-a5db-81c00ed03ba9,8335f997-c5ff-4747-b14a-d3a2eb94a75d,#N/A,f5115f28-a648-4641-9782-b853c23feaa0,c9df2787-4f65-498b-b5f2-f9c351578afa,4.0,3600.0,900.0,#N/A,#N/A,#N/A,#N/A,#N/A
0640dd3e-1a62-41c1-8a1d-6a7fa02cfd23,8395a1c4-4bd1-4b81-a860-0ed6af48b964,#N/A,d7a9163a-5243-47d4-88f5-2bfe11a1a866,c0fc3b1d-b8f1-4287-8d68-c4449ad2e707,5.0,3995.0,799.0,#N/A,#N/A,#N/A,#N/A,#N/A
46257721-5c32-4c9c-a0b5-8348d770f0e6,4ed68e9d-5f45-4668-b2a6-12b25255347a,#N/A,821c8d8d-5fea-4122-92b9-9960e0e866a9,9ca71731-33a5-468b-b85f-b5a72c6525ad,20.0,22000.0,1100.0,#N/A,#N/A,#N/A,#N/A,#N/A
52d4f9df-552d-4870-9ef0-f790b3f66e0b,39b69643-e522-499d-8935-1ef23233d772,#N/A,d7a9163a-5243-47d4-88f5-2bfe11a1a866,c0fc3b1d-b8f1-4287-8d68-c4449ad2e707,5.0,3995.0,799.0,#N/A,#N/A,#N/A,#N/A,#N/A
c24fc6a2-e5bc-4dee-8cf9-5d6b42400247,d30c8366-b883-4ab1-8144-855df0cca597,#N/A,f5115f28-a648-4641-9782-b853c23feaa0,c9df2787-4f65-498b-b5f2-f9c351578afa,4.0,3600.0,900.0,#N/A,#N/A,#N/A,#N/A,#N/A
38d0f2dc-786e-456b-a538-1fa1ba31b272,2fc5d941-481e-4310-8d69-41cdac02eaed,#N/A,5eae1b6c-8083-4cb8-ad54-6c2bc99de2e5,7feea21a-2847-45f7-a9ba-7d83acdaec23,1.0,5000.0,5000.0,#N/A,#N/A,#N/A,#N/A,#N/A
78a81927-6dcb-4c4a-8b96-33aaa1c9a9c7,b1da12ad-f9b0-4f73-9b68-67cfdbb62d16,#N/A,301f9bf6-8956-4a2f-9260-139db9bbffb3,e4e2f656-a968-4095-9332-912b404451f7,1.0,75000.0,75000.0,#N/A,#N/A,#N/A,#N/A,#N/A
7c102c08-8211-4f0a-8195-374983cc72dd,a594dbd4-c544-4c83-86cf-545050f22d09,#N/A,f7857ae5-7e96-4fb5-8ddf-b60c12af1fe7,050e2aa7-54fb-48fd-be5c-d76d37741020,1.0,1000.0,1000.0,#N/A,#N/A,#N/A,#N/A,#N/A
c6cf160e-ce37-4ddf-b6ae-b1ddc1277df8,78fa69ac-cadb-411e-b09d-0e5462ba010a,#N/A,d7a9163a-5243-47d4-88f5-2bfe11a1a866,c0fc3b1d-b8f1-4287-8d68-c4449ad2e707,5.0,3995.0,799.0,#N/A,#N/A,#N/A,#N/A,#N/A
6db247e9-5d83-4c4b-a568-d7fece5deca5,cd6a4bfd-5ea6-4b6a-8713-5132d6c092fb,#N/A,f6a67e50-ff38-4832-b40e-8beec80a6176,4737bc9f-f300-4384-9d5c-6af86b5ca83e,1.0,33.45,33.45,#N/A,#N/A,#N/A,#N/A,#N/A
a40d594d-6df4-457f-b4b3-000cd05d64fd,e889d738-1be7-4179-ae86-0494d0c7711c,#N/A,5eae1b6c-8083-4cb8-ad54-6c2bc99de2e5,7feea21a-2847-45f7-a9ba-7d83acdaec23,1.0,5000.0,5000.0,#N/A,#N/A,#N/A,#N/A,#N/A
c5161864-ecd4-45d2-9284-586323a02f91,298de019-ecfc-49b0-9eda-6d24d26369db,#N/A,be5b6ff7-b073-429b-8029-2b1a281eb993,11a633a2-bdac-42d1-878a-d8ecc723d4f6,5.0,2500.0,500.0,#N/A,#N/A,#N/A,#N/A,#N/A
63da00cf-3c3e-44d2-948b-1d8180dbf41e,2c0b7966-2b7d-4a65-bd73-7152be169c4f,#N/A,d7a9163a-5243-47d4-88f5-2bfe11a1a866,c0fc3b1d-b8f1-4287-8d68-c4449ad2e707,5.0,3995.0,799.0,#N/A,#N/A,#N/A,#N/A,#N/A
a86c3f08-e0a4-4043-a41d-290e5c48c32a,2fc5d941-481e-4310-8d69-41cdac02eaed,#N/A,11e7597a-2513-4d83-89a8-617dfef7e3b2,5d690752-5ba6-4116-8551-adb41685b64b,1.0,25000.0,25000.0,#N/A,#N/A,#N/A,#N/A,#N/A
60061e25-d552-4487-b706-20ad5beac406,03d30950-9077-4d35-8b71-e8dfd41dad4b,#N/A,5eae1b6c-8083-4cb8-ad54-6c2bc99de2e5,7feea21a-2847-45f7-a9ba-7d83acdaec23,1.0,5000.0,5000.0,#N/A,#N/A,#N/A,#N/A,#N/A
9f81d475-31dd-4428-bef7-24251e1d97df,f234dc4e-f616-4e5e-9fa8-046e78f3c34c,#N/A,11e7597a-2513-4d83-89a8-617dfef7e3b2,5d690752-5ba6-4116-8551-adb41685b64b,1.0,25000.0,25000.0,#N/A,#N/A,#N/A,#N/A,#N/A
6e4e78ff-57f4-4f4c-92ff-d008a305145f,a4be577d-74f7-4f76-bcb8-f47f57920eab,#N/A,821c8d8d-5fea-4122-92b9-9960e0e866a9,9ca71731-33a5-468b-b85f-b5a72c6525ad,20.0,22000.0,1100.0,#N/A,#N/A,#N/A,#N/A,#N/A
634e94ae-24b0-4ee4-8588-d0fc5a17ee6b,649e2aac-c646-49bd-9e57-fb12721d4873,#N/A,37afcb4f-c6f4-44d8-94bd-dff750e98ee9,5a9341b1-cb93-4559-b289-abbd60c0a81a,1.0,300.0,300.0,#N/A,#N/A,#N/A,#N/A,#N/A
dcc9e941-8015-4c47-af7d-f8114775db45,85f31763-19de-42c5-97e1-58da239f8efd,#N/A,d7a9163a-5243-47d4-88f5-2bfe11a1a866,c0fc3b1d-b8f1-4287-8d68-c4449ad2e707,5.0,3995.0,799.0,#N/A,#N/A,#N/A,#N/A,#N/A
d42fc588-5c90-4d5d-a7f6-71bdf3d28327,668ec6f1-632f-4e37-acbd-1bd8a319f073,#N/A,be5b6ff7-b073-429b-8029-2b1a281eb993,11a633a2-bdac-42d1-878a-d8ecc723d4f6,5.0,2500.0,500.0,#N/A,#N/A,#N/A,#N/A,#N/A
344b290a-2e4b-4be5-b835-257dc7ac9a04,5522eafd-d359-44e3-a1fe-75d197ab6134,#N/A,a2b50812-f0a9-4d7f-8ea9-e1f3e4d5de7a,506ea783-417d-4e37-a64d-f6f29de2840e,2.0,1600.0,800.0,#N/A,#N/A,#N/A,#N/A,#N/A
9d36f9eb-6e9a-4e7b-80fb-ceb4ff472793,3833c32f-0ad1-4925-9bfe-fea7f67be5e0,#N/A,11e7597a-2513-4d83-89a8-617dfef7e3b2,5d690752-5ba6-4116-8551-adb41685b64b,1.0,25000.0,25000.0,#N/A,#N/A,#N/A,#N/A,#N/A
b75cd1e7-0477-4f7d-89b2-378535d7b6fb,5affd7d3-b879-4204-9721-ade7cb061490,#N/A,d7a9163a-5243-47d4-88f5-2bfe11a1a866,c0fc3b1d-b8f1-4287-8d68-c4449ad2e707,5.0,3995.0,799.0,#N/A,#N/A,#N/A,#N/A,#N/A
4bb4a0dd-19ca-4b6e-a3e3-5d91823b900d,30f601e1-b78c-49dd-833d-9e03d6006f79,#N/A,11e7597a-2513-4d83-89a8-617dfef7e3b2,5d690752-5ba6-4116-8551-adb41685b64b,1.0,25000.0,25000.0,#N/A,#N/A,#N/A,#N/A,#N/A
dca2da5d-cb49-4da1-b9ee-1c1d8ee1f7f3,9150f1fe-9686-4453-885f-9ab04bec358e,#N/A,821c8d8d-5fea-4122-92b9-9960e0e866a9,9ca71731-33a5-468b-b85f-b5a72c6525ad,20.0,22000.0,1100.0,#N/A,#N/A,#N/A,#N/A,#N/A
0b935642-761c-44fb-b29b-d25815716417,8066d766-da02-42ca-8edd-de94c42c5dc8,#N/A,d7a9163a-5243-47d4-88f5-2bfe11a1a866,c0fc3b1d-b8f1-4287-8d68-c4449ad2e707,5.0,3995.0,799.0,#N/A,#N/A,#N/A,#N/A,#N/A
d46335f6-38d8-44dc-ae96-20ab4767990e,6f9d771d-ab61-4888-8c52-c40fbc2fb243,#N/A,573c6116-0ac5-4c24-9d1a-a466c80b76d0,b04c2c62-0508-4a95-9ccf-a7607de46083,2.0,800.0,400.0,#N/A,#N/A,#N/A,#N/A,#N/A
a983e34c-f456-48cd-9d69-443237c8d2c1,b03e6b22-45b3-45bf-9d76-1288b7e6306e,#N/A,a2b50812-f0a9-4d7f-8ea9-e1f3e4d5de7a,506ea783-417d-4e37-a64d-f6f29de2840e,2.0,1600.0,800.0,#N/A,#N/A,#N/A,#N/A,#N/A
4cbf9ef2-1a80-47e7-9497-f09f36170784,f6417400-e305-43d1-950c-6093f0b83b20,#N/A,821c8d8d-5fea-4122-92b9-9960e0e866a9,9ca71731-33a5-468b-b85f-b5a72c6525ad,20.0,22000.0,1100.0,#N/A,#N/A,#N/A,#N/A,#N/A
cf4a3530-cf7a-42e3-8c35-f16f74ddad13,f1490149-bf48-40c2-9b72-16d9372bc05e,#N/A,573c6116-0ac5-4c24-9d1a-a466c80b76d0,b04c2c62-0508-4a95-9ccf-a7607de46083,2.0,800.0,400.0,#N/A,#N/A,#N/A,#N/A,#N/A
158220f5-081f-4038-95a1-b995bd169b37,a6b50fa2-2053-4da7-8895-d70e3576cdfc,#N/A,be5b6ff7-b073-429b-8029-2b1a281eb993,11a633a2-bdac-42d1-878a-d8ecc723d4f6,5.0,2500.0,500.0,#N/A,#N/A,#N/A,#N/A,#N/A
52ad77b3-f852-4189-b856-1338d6c78a7e,bd566ece-5e2f-43b3-a4ae-384a3d4ae360,#N/A,d7a9163a-5243-47d4-88f5-2bfe11a1a866,c0fc3b1d-b8f1-4287-8d68-c4449ad2e707,5.0,3995.0,799.0,#N/A,#N/A,#N/A,#N/A,#N/A
722cd266-3e93-408c-88a7-0cc4832d9aa8,659cd449-6c03-4014-b769-6c2ea6d84172,#N/A,a2b50812-f0a9-4d7f-8ea9-e1f3e4d5de7a,506ea783-417d-4e37-a64d-f6f29de2840e,6.0,1600.00000002,266.66666667,#N/A,#N/A,#N/A,#N/A,#N/A
db3ac837-e75a-4eb6-bef8-4765ebced607,c7f9fba8-a09a-4ec6-91d6-4f6acf4495bb,#N/A,f7857ae5-7e96-4fb5-8ddf-b60c12af1fe7,050e2aa7-54fb-48fd-be5c-d76d37741020,1.0,1000.0,1000.0,#N/A,#N/A,#N/A,#N/A,#N/A
bd0c8fbd-33fb-4d24-a328-86247bd32e22,68c191b9-a91e-4a78-b231-f543befe38f9,#N/A,573c6116-0ac5-4c24-9d1a-a466c80b76d0,b04c2c62-0508-4a95-9ccf-a7607de46083,2.0,800.0,400.0,#N/A,#N/A,#N/A,#N/A,#N/A
b772f049-8cb7-4e23-b3ff-f3d52872393b,ac134a63-4fd6-4378-9987-a931b73fd0f5,#N/A,d7a9163a-5243-47d4-88f5-2bfe11a1a866,c0fc3b1d-b8f1-4287-8d68-c4449ad2e707,5.0,3995.0,799.0,#N/A,#N/A,#N/A,#N/A,#N/A
de936462-94bb-4c10-9f1f-afc31fda5b64,35bb09ce-716e-4744-a4f4-0a97eb2605e8,#N/A,821c8d8d-5fea-4122-92b9-9960e0e866a9,9ca71731-33a5-468b-b85f-b5a72c6525ad,20.0,22000.0,1100.0,#N/A,#N/A,#N/A,#N/A,#N/A
62f11d18-d64a-49d0-af7d-fb434353ef22,918729bd-6dc7-47b2-a15b-6b60fb1e00e2,#N/A,a2b50812-f0a9-4d7f-8ea9-e1f3e4d5de7a,506ea783-417d-4e37-a64d-f6f29de2840e,2.0,1600.0,800.0,#N/A,#N/A,#N/A,#N/A,#N/A
0e7a8f4a-e8f5-40d5-81a9-e66782188e13,bf8e7b6e-0a03-41a8-bf35-31705c601e46,#N/A,a2b50812-f0a9-4d7f-8ea9-e1f3e4d5de7a,506ea783-417d-4e37-a64d-f6f29de2840e,25.0,20000.0,800.0,#N/A,#N/A,#N/A,#N/A,#N/A
a3f3f586-ca9c-434e-9858-72fc9fcc0e57,6a4f1063-1e4b-4187-8b83-3728021163d9,#N/A,d369622a-37c8-4801-8b92-2b3f93b9cdf7,5d3175c3-f7dd-4d5d-b367-468d7eda5b9e,50.0,2500.0,50.0,#N/A,#N/A,#N/A,#N/A,#N/A
ac35f308-9308-4bac-842a-eadd12f31c1e,d295a697-b17b-4825-8462-708e7519d815,#N/A,07a3e9f9-fe19-4f3b-b29c-5ba5b29b8f6c,85374163-21ec-43f9-b4bb-de237891effd,1.0,7500.0,7500.0,#N/A,#N/A,#N/A,#N/A,#N/A
357d951f-83d7-4ff9-ba19-ed7f7e731317,1c0e3281-1892-4360-8184-58cf2df4b836,#N/A,be7035ed-fc18-4930-a813-3770b5cc6ef0,243c068a-b9f6-4c86-94a7-4a09e138be56,10.0,5800.0,580.0,#N/A,#N/A,#N/A,#N/A,#N/A
adaaf9ea-fe67-4363-b40f-9259fc71b503,4c3ce0d9-5ea9-4feb-bcb6-651ec4a742c7,#N/A,573c6116-0ac5-4c24-9d1a-a466c80b76d0,b04c2c62-0508-4a95-9ccf-a7607de46083,5.0,800.0,160.0,#N/A,#N/A,#N/A,#N/A,#N/A
c5715fd5-2c9a-40c3-aa9d-6dc022bb2450,abfa82e4-e35f-4eb5-a7e9-d3fc5ff78df6,#N/A,d369622a-37c8-4801-8b92-2b3f93b9cdf7,5d3175c3-f7dd-4d5d-b367-468d7eda5b9e,12.0,600.0,50.0,#N/A,#N/A,#N/A,#N/A,#N/A
4afe2576-f0ef-4537-8ea4-5bf5ae164306,d6007b73-9190-4f9a-a127-c684dc2de08d,#N/A,f7857ae5-7e96-4fb5-8ddf-b60c12af1fe7,050e2aa7-54fb-48fd-be5c-d76d37741020,1.0,1000.0,1000.0,#N/A,#N/A,#N/A,#N/A,#N/A
b80c6d67-cff1-4704-aeee-a269b61f0a83,6bdfe821-ee76-4f14-9a87-781a08c3e844,#N/A,a2b50812-f0a9-4d7f-8ea9-e1f3e4d5de7a,506ea783-417d-4e37-a64d-f6f29de2840e,25.0,20000.0,800.0,#N/A,#N/A,#N/A,#N/A,#N/A
92055734-a71b-4caf-8f29-6e4bacfbea51,da5802e6-1d1d-4a60-8bda-601c950accf5,#N/A,11e7597a-2513-4d83-89a8-617dfef7e3b2,5d690752-5ba6-4116-8551-adb41685b64b,1.0,25000.0,25000.0,#N/A,#N/A,#N/A,#N/A,#N/A
1b03a062-b451-4dbe-8b79-acea478b69b3,ec237238-bfb7-457c-a20d-ca473a35955d,#N/A,11dcc152-fd8e-44d5-b78a-b1ca015b3754,383d3cfc-ae7f-4d2a-88b1-893a9b7a1f53,15.0,6750.0,450.0,#N/A,#N/A,#N/A,#N/A,#N/A
36f4adef-2212-4f47-8a28-3e8c626e8d35,14c170b1-c52b-4652-bfee-a67ce8bd9057,#N/A,6234f654-1bc9-420a-9c7f-df08e5f90a35,68328ffe-8b67-4322-9917-50fdd3d7e8d7,1.0,500.0,500.0,#N/A,#N/A,#N/A,#N/A,#N/A
4ee925cc-7502-4f32-8f31-59529c09996b,1aaf146f-9198-4956-8281-680c1f05817d,#N/A,f7857ae5-7e96-4fb5-8ddf-b60c12af1fe7,050e2aa7-54fb-48fd-be5c-d76d37741020,1.0,1000.0,1000.0,#N/A,#N/A,#N/A,#N/A,#N/A
d5b69dfe-7bd5-47c3-b03f-178559728f0a,58bf4f58-6df9-437c-b16b-2be78f2f986e,#N/A,07a3e9f9-fe19-4f3b-b29c-5ba5b29b8f6c,85374163-21ec-43f9-b4bb-de237891effd,1.0,7500.0,7500.0,#N/A,#N/A,#N/A,#N/A,#N/A
41c452c6-9586-44cb-874d-0a01609e5fc7,b06ce8be-2804-4135-a6d9-7aa7a4232dc2,#N/A,5eae1b6c-8083-4cb8-ad54-6c2bc99de2e5,7feea21a-2847-45f7-a9ba-7d83acdaec23,1.0,5000.0,5000.0,#N/A,#N/A,#N/A,#N/A,#N/A
eb871866-0874-4da0-b926-e55f4a943b17,0c69932b-90b5-49c1-9906-1a7c301b09b6,#N/A,f5115f28-a648-4641-9782-b853c23feaa0,c9df2787-4f65-498b-b5f2-f9c351578afa,4.0,3600.0,900.0,#N/A,#N/A,#N/A,#N/A,#N/A
46f495ba-d94a-467a-a82f-1d890818a6fc,06440c04-1346-47ab-96ec-9b393fb98b4c,#N/A,11e7597a-2513-4d83-89a8-617dfef7e3b2,5d690752-5ba6-4116-8551-adb41685b64b,1.0,25000.0,25000.0,#N/A,#N/A,#N/A,#N/A,#N/A
ba6dc27f-11c8-4c87-9445-b0efe7d7633e,8b201476-a81e-4d38-afec-b94d0ff5b886,#N/A,f5115f28-a648-4641-9782-b853c23feaa0,c9df2787-4f65-498b-b5f2-f9c351578afa,4.0,3600.0,900.0,#N/A,#N/A,#N/A,#N/A,#N/A
020d1245-4295-4317-aea5-02064705da5d,3430d8d5-1b6d-442a-b321-81f0ec5d7a4c,#N/A,d369622a-37c8-4801-8b92-2b3f93b9cdf7,5d3175c3-f7dd-4d5d-b367-468d7eda5b9e,8.0,400.0,50.0,#N/A,#N/A,#N/A,#N/A,#N/A
5e9b7c89-2f7e-4f91-9f7f-6c477a6f6637,37079c84-7eb6-4bb0-bd04-d9fa25db91a8,#N/A,5eae1b6c-8083-4cb8-ad54-6c2bc99de2e5,7feea21a-2847-45f7-a9ba-7d83acdaec23,1.0,5000.0,5000.0,#N/A,#N/A,#N/A,#N/A,#N/A
803dc8a0-7e95-4424-8e54-25bfcd8213dd,a356432c-a37c-4733-aca6-15755215cc2e,#N/A,573c6116-0ac5-4c24-9d1a-a466c80b76d0,b04c2c62-0508-4a95-9ccf-a7607de46083,5.0,800.0,160.0,#N/A,#N/A,#N/A,#N/A,#N/A
f11fafad-2def-4304-9878-1bd5adf6ae8d,4d9e51b7-4fad-4aaf-8eac-ada7a09df083,#N/A,a2b50812-f0a9-4d7f-8ea9-e1f3e4d5de7a,506ea783-417d-4e37-a64d-f6f29de2840e,6.0,1600.00000002,266.66666667,#N/A,#N/A,#N/A,#N/A,#N/A
e3204147-4cb2-4cbe-bbb3-40d7d72b0196,0f4bbc73-b742-40f5-9eaa-d8da2008b967,#N/A,07a3e9f9-fe19-4f3b-b29c-5ba5b29b8f6c,85374163-21ec-43f9-b4bb-de237891effd,1.0,7500.0,7500.0,#N/A,#N/A,#N/A,#N/A,#N/A
fbd59a44-2d33-468b-b3fe-197dfddc30fc,aee16409-34ab-449e-96cf-762ef8dc8b0a,#N/A,d369622a-37c8-4801-8b92-2b3f93b9cdf7,5d3175c3-f7dd-4d5d-b367-468d7eda5b9e,8.0,400.0,50.0,#N/A,#N/A,#N/A,#N/A,#N/A
d249b40d-bdff-4bef-97b1-0678a323591b,7308e544-a7ef-4f03-b696-c05b6e5f33d6,#N/A,11e7597a-2513-4d83-89a8-617dfef7e3b2,5d690752-5ba6-4116-8551-adb41685b64b,1.0,25000.0,25000.0,#N/A,#N/A,#N/A,#N/A,#N/A
10a073cb-2c9d-4a66-8e92-d4858d24207d,40514ebd-13f9-4e9b-af85-013fe8c87772,#N/A,11e7597a-2513-4d83-89a8-617dfef7e3b2,5d690752-5ba6-4116-8551-adb41685b64b,1.0,25000.0,25000.0,#N/A,#N/A,#N/A,#N/A,#N/A
225dfbe5-8477-4c03-a8b0-19206e021503,9b16c83f-eafa-4873-80aa-6127c98fb864,#N/A,821c8d8d-5fea-4122-92b9-9960e0e866a9,9ca71731-33a5-468b-b85f-b5a72c6525ad,20.0,22000.0,1100.0,#N/A,#N/A,#N/A,#N/A,#N/A
ee428e4d-ca2f-42d4-b16b-eb32377c0140,6a6bffc9-8966-4396-92e4-50fc580d0196,#N/A,f5115f28-a648-4641-9782-b853c23feaa0,c9df2787-4f65-498b-b5f2-f9c351578afa,4.0,3600.0,900.0,#N/A,#N/A,#N/A,#N/A,#N/A
9fee7959-fa03-4bf2-953e-683f00777a1c,4bbe6e4a-6710-4bb7-a4c6-2b977fe67de1,#N/A,d7a9163a-5243-47d4-88f5-2bfe11a1a866,c0fc3b1d-b8f1-4287-8d68-c4449ad2e707,5.0,3995.0,799.0,#N/A,#N/A,#N/A,#N/A,#N/A
4cd97e29-d788-4484-b39d-22f638771681,240fcb81-4f48-4ea7-b698-1015a1ee21f1,#N/A,11dcc152-fd8e-44d5-b78a-b1ca015b3754,383d3cfc-ae7f-4d2a-88b1-893a9b7a1f53,15.0,6750.0,450.0,#N/A,#N/A,#N/A,#N/A,#N/A
d0c71d89-c226-4b24-8167-daa0b6869359,6a1db4c0-7706-447e-acc4-c78c385c5e22,#N/A,f5115f28-a648-4641-9782-b853c23feaa0,c9df2787-4f65-498b-b5f2-f9c351578afa,4.0,3600.0,900.0,#N/A,#N/A,#N/A,#N/A,#N/A
eb05af40-efdb-4e84-a4e1-f83989af563d,ca7ca766-b3a6-48a3-98e7-7a1d1f492c68,#N/A,5eae1b6c-8083-4cb8-ad54-6c2bc99de2e5,7feea21a-2847-45f7-a9ba-7d83acdaec23,1.0,5000.0,5000.0,#N/A,#N/A,#N/A,#N/A,#N/A
efd130f9-99a7-4a7e-95b7-163f20925d92,f2682e87-ad76-4139-bfaa-dd7511fb2335,#N/A,573c6116-0ac5-4c24-9d1a-a466c80b76d0,b04c2c62-0508-4a95-9ccf-a7607de46083,5.0,800.0,160.0,#N/A,#N/A,#N/A,#N/A,#N/A
e1ca1adf-a813-4882-a97e-d6ad9f3ae846,aee16409-34ab-449e-96cf-762ef8dc8b0a,#N/A,f5115f28-a648-4641-9782-b853c23feaa0,c9df2787-4f65-498b-b5f2-f9c351578afa,4.0,3600.0,900.0,#N/A,#N/A,#N/A,#N/A,#N/A
4e52d9dd-8572-4fd2-b6de-39f4afe5b53c,bced674d-b0aa-49b4-a82b-4fe5c3029796,#N/A,a2b50812-f0a9-4d7f-8ea9-e1f3e4d5de7a,506ea783-417d-4e37-a64d-f6f29de2840e,25.0,20000.0,800.0,#N/A,#N/A,#N/A,#N/A,#N/A
4e800f4d-c189-4deb-8cdf-523db0d2e99e,7d223128-c7b8-4940-b627-9e086f9b6fb0,#N/A,11dcc152-fd8e-44d5-b78a-b1ca015b3754,383d3cfc-ae7f-4d2a-88b1-893a9b7a1f53,15.0,6750.0,450.0,#N/A,#N/A,#N/A,#N/A,#N/A
9d217479-f7db-4137-bb20-cd8ec95b2ecd,59ccdc6c-421d-4650-b5f7-5df221832018,#N/A,d369622a-37c8-4801-8b92-2b3f93b9cdf7,5d3175c3-f7dd-4d5d-b367-468d7eda5b9e,8.0,400.0,50.0,#N/A,#N/A,#N/A,#N/A,#N/A
5b6abd09-544a-4bf2-802f-7ebf095f87a8,67bfc6f1-c1ba-4162-9ead-162f40a1eda6,#N/A,573c6116-0ac5-4c24-9d1a-a466c80b76d0,b04c2c62-0508-4a95-9ccf-a7607de46083,2.0,800.0,400.0,#N/A,#N/A,#N/A,#N/A,#N/A
df262951-fd72-452a-9fc8-21bbe4f5cad4,8133607e-57d5-433d-a60a-0fedd12dc4da,#N/A,d7a9163a-5243-47d4-88f5-2bfe11a1a866,c0fc3b1d-b8f1-4287-8d68-c4449ad2e707,5.0,3995.0,799.0,#N/A,#N/A,#N/A,#N/A,#N/A
6aaeb430-3282-4d0e-9015-48b24bf29df5,2bb0a96e-56ac-4eeb-9b90-b7674afb74fc,#N/A,a2b50812-f0a9-4d7f-8ea9-e1f3e4d5de7a,506ea783-417d-4e37-a64d-f6f29de2840e,6.0,1600.00000002,266.66666667,#N/A,#N/A,#N/A,#N/A,#N/A
9e3279d5-68bb-4500-9a83-fb61c072d3e7,4c3ce0d9-5ea9-4feb-bcb6-651ec4a742c7,#N/A,d369622a-37c8-4801-8b92-2b3f93b9cdf7,5d3175c3-f7dd-4d5d-b367-468d7eda5b9e,8.0,400.0,50.0,#N/A,#N/A,#N/A,#N/A,#N/A
431464a8-5780-42ad-abea-252bbe8b3ca1,78a0ffaf-2798-4ea1-bf19-73db7353e732,#N/A,d7a9163a-5243-47d4-88f5-2bfe11a1a866,c0fc3b1d-b8f1-4287-8d68-c4449ad2e707,5.0,3995.0,799.0,#N/A,#N/A,#N/A,#N/A,#N/A
e3874f83-7828-4546-b304-369a5f0f6ad5,d4421155-77a2-48cf-b0c6-4e11efd2f44a,#N/A,07a3e9f9-fe19-4f3b-b29c-5ba5b29b8f6c,85374163-21ec-43f9-b4bb-de237891effd,1.0,7500.0,7500.0,#N/A,#N/A,#N/A,#N/A,#N/A
8f4e5623-220c-4ec0-88c0-c3316b361dd2,e5041439-7a01-4356-bf5c-3fcd6d59a37c,#N/A,821c8d8d-5fea-4122-92b9-9960e0e866a9,9ca71731-33a5-468b-b85f-b5a72c6525ad,20.0,22000.0,1100.0,#N/A,#N/A,#N/A,#N/A,#N/A
d354a8c5-79d7-4b4d-bfe5-937f8065af88,ac134a63-4fd6-4378-9987-a931b73fd0f5,#N/A,be5b6ff7-b073-429b-8029-2b1a281eb993,11a633a2-bdac-42d1-878a-d8ecc723d4f6,5.0,2500.0,500.0,#N/A,#N/A,#N/A,#N/A,#N/A
6934e174-2ef0-4bb5-abda-1b9e1213f439,2cef2f1c-0d4f-4066-a1b6-de109cc28619,#N/A,37afcb4f-c6f4-44d8-94bd-dff750e98ee9,5a9341b1-cb93-4559-b289-abbd60c0a81a,15.0,4500.0,300.0,#N/A,#N/A,#N/A,#N/A,#N/A
e94b42bb-7b02-4cfd-a6f3-4251fcd58f2c,8ca771cc-84da-44a2-8edf-cc8d5cc49521,#N/A,11dcc152-fd8e-44d5-b78a-b1ca015b3754,383d3cfc-ae7f-4d2a-88b1-893a9b7a1f53,15.0,6750.0,450.0,#N/A,#N/A,#N/A,#N/A,#N/A
